run_index,run_key,category,condition_name,attack,defense,split_name,optimizer_name,protected_attr,seed,round_idx,selected_clients,aggregate_train_loss,aggregate_train_accuracy,val_loss,val_accuracy,val_demographic_parity_gap,val_equalized_odds_gap,round_duration_sec,elapsed_sec,eta_sec,eta_low_sec,eta_high_sec
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,7,"[11, 6, 9, 4, 1, 0, 16, 19]",0.2726748466375284,0.8818584461696446,0.20013050761606013,0.9147679324894514,0.03271036384697518,0.054427158823718874,7.3373466710036155,52.09265184402466,170.33827220758397,166.00396457110037,176.03051033837255
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,8,"[16, 9, 18, 10, 19, 14, 5, 8]",0.2521607077214867,0.890480418689549,0.1892643075968538,0.9226441631504922,0.02000684299987221,0.03490192289110059,7.543641826996463,59.637291431427,163.7972557229003,160.10401382808777,167.65275757994095
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,9,"[7, 9, 12, 0, 5, 4, 16, 13]",0.24599898071028292,0.896170973777771,0.18617218120821885,0.9243319268635725,0.01947060189542854,0.038116404161432665,7.375381445992389,67.01388192176819,155.77619789262187,154.08428009107593,158.41647836692573
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,10,"[5, 6, 8, 10, 14, 19, 9, 18]",0.23037889605620876,0.9039531727321446,0.1906979945488274,0.9215189873417722,0.043147656272543744,0.0787708957387187,7.284785865005688,74.30079960823059,147.6656557759082,145.9585213301034,150.43266150489217
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,11,"[12, 10, 5, 11, 9, 0, 4, 14]",0.21015607309527695,0.9169636173173785,0.18201682663389615,0.9263009845288326,0.01843625086052786,0.03518536412535833,7.246744434989523,81.60098814964294,139.65376504132982,138.0495378499545,142.4928621463623
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,12,"[12, 16, 19, 5, 2, 0, 18, 1]",0.214490644459147,0.9156961631961167,0.1800508170521685,0.9279887482419128,0.030631012530384694,0.05836312687216155,6.801382448000368,88.40310788154602,130.1876413401552,129.77106294588157,134.59708029133617
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,13,"[6, 0, 17, 7, 14, 18, 9, 10]",0.20636551815550774,0.9121076422743499,0.19495611917227507,0.9226441631504922,0.03777150426450804,0.07045447225174734,6.6949916379962815,95.09983897209167,121.16173808296715,120.66227161108691,126.74531593981374
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,14,"[8, 2, 14, 6, 12, 16, 15, 7]",0.20919571863487363,0.9160182210616767,0.17508879264018365,0.9291139240506329,0.024199898042050083,0.0497310529197668,7.065596118001849,102.16665697097778,114.00424014182062,113.17827614804264,118.96880762383807
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,15,"[18, 5, 13, 11, 8, 6, 19, 4]",0.19725648482562974,0.919024960603565,0.18380731690142835,0.9324894514767933,0.01870248203025482,0.043901182078783775,6.880843431004905,109.04876899719238,106.24161704904618,105.387062699956,111.23241199486074
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,16,"[3, 1, 16, 4, 10, 11, 0, 13]",0.2001956999010872,0.9203547476790845,0.17887963986556446,0.9271448663853727,0.028911674460083137,0.05527104068025896,7.2828519260074245,116.38389492034912,99.99754338584947,98.63980208599241,103.53612905288173
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,17,"[9, 15, 18, 0, 2, 8, 13, 3]",0.18824801332084462,0.9298900845460594,0.16981495218351483,0.9353023909985936,0.026372344387022517,0.05438850774632009,7.149633135006297,123.53437376022339,93.03519858606539,91.85274953402404,95.87995879790105
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,18,"[8, 13, 5, 17, 11, 1, 4, 18]",0.18090034800115973,0.9289983646012843,0.18984657885240658,0.9229254571026723,0.04315452675434317,0.08218507424227783,7.33798610100348,130.87336802482605,86.47573753888668,84.88370711103198,88.44764729692542
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,19,"[8, 4, 18, 11, 2, 19, 3, 5]",0.16609749928466044,0.9353763228282332,0.18273621731038606,0.9336146272855134,0.0225149123807456,0.05169581602087158,7.278693976986688,138.15461325645447,79.51017104816255,77.89857240553829,81.024824138447
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,20,"[12, 18, 7, 9, 4, 2, 19, 17]",0.17054627995821647,0.9332595709711313,0.17241554115233676,0.9338959212376934,0.03189037184421595,0.062344187844236156,7.327352088002954,145.48324966430664,72.54228860281371,70.89734541754297,73.61148932246579
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,21,"[11, 14, 16, 18, 6, 8, 1, 19]",0.1596413148654392,0.9360438119620085,0.17519651087267057,0.9347398030942334,0.010793870430957808,0.03731117338229137,7.1444463490042835,152.68443250656128,65.10192790710339,63.88002614704601,66.20764284898178
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,22,"[16, 11, 2, 9, 5, 1, 12, 0]",0.14210451909457333,0.9454371677711606,0.1715866514215512,0.9313642756680731,0.02412363569407666,0.05338357973395175,6.923158175995923,159.60830163955688,57.377435836882384,56.58913807402132,58.81440076799481
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,23,"[0, 12, 15, 1, 5, 3, 19, 2]",0.15551546700589824,0.940724041312933,0.1757561257109046,0.9327707454289733,0.018948101754583613,0.044584017779495604,6.869736987006036,166.47889137268066,49.824713933960695,49.18062925997947,51.430368017005094
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,24,"[5, 8, 4, 0, 15, 14, 2, 6]",0.14146504453674424,0.9466786487028003,0.1893311798173402,0.9291139240506329,0.023154897760360393,0.05631461977002608,6.883057314000325,173.36295628547668,42.46922073579219,41.821792352959164,44.05554459601262
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,25,"[19, 11, 18, 0, 8, 15, 13, 2]",0.1380926105339313,0.9515406815335155,0.18375158815511636,0.9350210970464135,0.025099244109592356,0.05860791702902052,6.9802031769941095,180.34416151046753,35.347186917919366,34.90101588497055,36.6899305050174
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,26,"[4, 7, 14, 19, 15, 3, 9, 17]",0.15440320392372087,0.9390998990274966,0.18285275799488382,0.9336146272855134,0.026358603423423665,0.056359712693658,7.116496811999241,187.51368927955627,28.3228432127205,27.926621772974613,29.351304974014056
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,27,"[1, 18, 6, 12, 0, 11, 4, 7]",0.12504402853664942,0.9537656521424651,0.1814711479736226,0.9353023909985936,0.030914763428700254,0.05760298901665217,7.615582750004251,195.13035345077515,21.654520876122824,20.94932312847959,22.041586293002183
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,28,"[8, 2, 16, 18, 1, 11, 17, 9]",0.12225359629519517,0.9536461788229644,0.19839072480265582,0.9319268635724332,0.03667841061022242,0.06286597738911973,7.453054199999315,202.5844225883484,14.54972470042096,13.969119951485482,14.722297864493157
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,29,"[19, 18, 0, 9, 13, 6, 8, 7]",0.11680030713614542,0.9580649510025978,0.19192318139331682,0.9322081575246132,0.03482406757256262,0.06270493123329146,7.259946064004907,209.8453757762909,7.269805104532336,6.9860122419922845,7.356404760997975
11,r011__A1_only__split_iid__opt_adamw__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,adamw,race_bin,42,30,"[13, 6, 16, 7, 8, 3, 2, 18]",0.1238115411142644,0.9538773335516453,0.20044031463164305,0.9344585091420534,0.035450311988578564,0.0629883724675492,7.255904415986151,217.101868391037,0.0,0.0,0.0
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,1,"[7, 0, 12, 9, 14, 19, 6, 1]",0.6244783045258373,0.701993468683213,0.40337860371385303,0.830379746835443,0.06129981271066609,0.07276065320320801,7.581346921011573,7.5815653800964355,219.85906070933558,175.88724856746848,263.8308728512027
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,2,"[5, 7, 8, 17, 14, 13, 12, 10]",0.4227691072737798,0.8165932507254183,0.29146899096667767,0.870323488045007,0.06703597796499078,0.07614906432183466,7.442353040998569,15.02475380897522,210.87665547779292,168.70132438223436,253.05198657335148
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,3,"[15, 5, 7, 1, 0, 16, 3, 17]",0.3374166984576732,0.8587802317924798,0.2620764635503292,0.8860759493670886,0.05193500249398486,0.07434534737655812,7.607589374994859,22.633137464523315,204.29349487162605,163.43479589730086,245.15219384595125
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,4,"[6, 11, 8, 1, 2, 10, 15, 3]",0.2782780927955173,0.8818039046600461,0.23809153852718218,0.8990154711673699,0.048036347596911555,0.05969014719618642,7.912563251986285,30.54674506187439,198.75424111649494,196.21155972621636,199.7796539503106
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,5,"[16, 0, 14, 8, 2, 15, 10, 9]",0.26003234164090827,0.8907929542474449,0.24568281961338861,0.8976090014064697,0.055650559051104054,0.08700357522465939,7.136691503008478,37.68438243865967,188.23366758054368,186.05882602496422,190.18973437487148
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,6,"[14, 3, 16, 19, 10, 2, 18, 5]",0.20909385295817629,0.913301507011056,0.2289686451799103,0.9074542897327708,0.03508033654368048,0.048925822140625505,7.136007424996933,44.858155727386475,178.3338334174481,173.11456530014402,182.4246902759769
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,7,"[13, 11, 2, 0, 1, 10, 15, 6]",0.20110186631791294,0.9206430413760245,0.22339526683624303,0.9175808720112517,0.03637404826650881,0.06338776693400328,7.519435397989582,52.37851548194885,171.55302172770138,167.65901225608104,174.67276740407397
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,8,"[2, 4, 16, 6, 19, 1, 18, 15]",0.17886242052190937,0.9319142000749707,0.22116866055876017,0.9144866385372714,0.037602146888152665,0.05768029117144975,8.232170251008938,60.611788511276245,167.99135296089673,162.05062844302302,169.04432257333974
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,9,"[13, 3, 4, 18, 14, 11, 2, 15]",0.17068854201352224,0.9278954025357962,0.22391317492084845,0.909704641350211,0.04338640551507317,0.07659999355815376,8.091722951998236,68.70462608337402,162.3985264675231,156.28941386096994,166.16382829171198
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,10,"[10, 6, 19, 11, 5, 14, 4, 8]",0.17374113432015292,0.9287334461696446,0.22593133936503104,0.9130801687763713,0.03309785902046164,0.05695880439333913,8.47824042600405,77.1840488910675,157.59944592066975,149.23247260492644,160.93866053990496
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,11,"[11, 18, 13, 14, 9, 15, 12, 10]",0.1644643098989036,0.9366056811995804,0.23100048902311496,0.9136427566807314,0.03806899612642234,0.07864850066028922,8.868975780002074,86.10878324508667,153.25217642639151,142.13699017038743,155.07698542856815
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,12,"[10, 3, 17, 6, 19, 0, 16, 8]",0.14182806888129562,0.9452813318930566,0.21340707636305264,0.9181434599156119,0.038577755303668415,0.06290462846651851,8.392965053993976,94.50382018089294,146.50352284223064,135.00296655735292,148.90264113159355
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,13,"[1, 17, 13, 14, 5, 12, 19, 0]",0.13060972341918387,0.9511909200809896,0.21436532620074494,0.9181434599156119,0.023490520796261294,0.06141656198666537,7.658905894000782,102.1638240814209,135.55434842974458,127.8304017658229,139.94689426715195
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,14,"[9, 11, 3, 2, 18, 8, 14, 16]",0.10267789893987356,0.9608422666788101,0.21942102403513022,0.9189873417721519,0.02196493031270308,0.04679357103745933,7.5661766229895875,109.73388457298279,125.63441255458835,120.49793126783334,131.1529348201002
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,15,"[8, 1, 17, 18, 15, 0, 2, 6]",0.08449291796569014,0.9659250671975315,0.233572685425835,0.9178621659634317,0.03268597363658721,0.06418655586691147,7.592292882996844,117.32708430290222,116.55272795919738,113.14209015734377,122.4291990225538
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,16,"[9, 5, 10, 2, 3, 12, 13, 18]",0.10060790395073127,0.9647069605998695,0.2371636917149382,0.9158931082981716,0.020899318585615112,0.051934164331497404,7.787953372986522,125.15146565437317,108.73769248566194,105.7628784343542,113.77568687451276
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,17,"[12, 17, 13, 7, 19, 9, 18, 16]",0.09460086945182411,0.9660029830411077,0.2400489677009838,0.9158931082981716,0.0377577633009093,0.07431313814539248,7.632826922999811,132.78545141220093,100.44637657298996,98.36029609886464,105.19239837597706
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,18,"[1, 6, 9, 18, 14, 7, 10, 19]",0.07485631629242562,0.9750431128777564,0.24947533776451433,0.9150492264416316,0.03583093668026566,0.058968660418075816,7.979906123000546,140.76634240150452,93.30357120945797,90.839630369941,96.76522493698576
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,19,"[14, 5, 4, 9, 13, 17, 1, 11]",0.08074812258564634,0.9696140140295029,0.2629346337302455,0.9175808720112517,0.038847765238385124,0.06194479337778207,7.601803715006099,148.36900353431702,84.95633554999665,83.31137949200638,88.3939599124933
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,20,"[2, 4, 14, 11, 3, 9, 1, 16]",0.045957308564538835,0.9852632554247975,0.26521457472283927,0.9144866385372714,0.03698964343573563,0.06575192450156216,6.895912916006637,155.26581072807312,75.37622765503147,75.54491316739586,80.07860330249969
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,21,"[9, 16, 2, 1, 12, 14, 15, 8]",0.04227007236841018,0.9855749239213765,0.2693081849387714,0.9130801687763713,0.03171036522107151,0.0620156536863465,7.505879011005163,162.80854320526123,67.81143266435073,67.67491858190624,71.81915510700492
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,22,"[8, 2, 18, 15, 7, 13, 6, 5]",0.053300678584491834,0.981546604540199,0.27150424011051655,0.9172995780590717,0.045614502762620746,0.07680613263761393,7.348757163999835,170.15849137306213,60.01021391801441,60.074144862010144,63.70456324197585
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,23,"[15, 13, 14, 4, 16, 11, 9, 3]",0.033646121044512256,0.9893764178268611,0.2718720360925155,0.919831223628692,0.03335034922658986,0.06390955647888685,7.006213539003511,177.16581988334656,51.84027380748108,52.31881218201306,55.62364281245391
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,24,"[5, 7, 4, 19, 13, 12, 6, 11]",0.04228652285019052,0.9843983743339777,0.276042743918619,0.9184247538677919,0.047565719593652245,0.07797210680581054,7.894390651999856,185.0612132549286,45.16127760610165,44.93998511102109,47.5763938184391
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,25,"[2, 4, 18, 13, 19, 10, 12, 11]",0.023372993047814816,0.9927874598652124,0.2918216644320637,0.9130801687763713,0.03244035391225847,0.061493864141462934,7.031652784004109,192.0937638282776,37.145088227022256,37.211765204992844,39.562816259931424
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,26,"[3, 2, 6, 9, 14, 18, 5, 16]",0.024811122801111196,0.9925467842258513,0.2931836122380836,0.9170182841068917,0.025770490181394434,0.05812477856153573,8.424639916993328,200.5544559955597,30.618067670802308,29.83293813400087,31.852281620987924
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,27,"[8, 12, 19, 5, 10, 13, 4, 16]",0.023802493191396934,0.9934419649653137,0.2999577625388546,0.9167369901547117,0.025673616388022846,0.05406641543466357,10.089993707006215,210.64581060409546,24.487053176730196,22.422348078005598,24.107443612498173
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,28,"[11, 7, 10, 19, 17, 14, 18, 1]",0.03201952746439929,0.9890301185660064,0.32500709826126695,0.9111111111111111,0.040667068818867946,0.07515057815569941,10.36834359599743,221.01543307304382,17.15893314469357,14.97999503700703,16.253669553501823
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,29,"[19, 15, 4, 2, 3, 10, 14, 16]",0.022057751801185077,0.9933233577758074,0.30184272437223364,0.919549929676512,0.03775089281910987,0.061899700454150164,10.002289707001182,231.01893377304077,8.795711804723501,7.505879011005163,8.232170251008938
12,r012__A1_only__split_iid__opt_fedprox__attr_race_bin__seed_42,attack_only,A1_only,A1,none,iid,fedprox,race_bin,42,30,"[8, 13, 4, 6, 9, 3, 11, 7]",0.0322199931670184,0.9888405222445726,0.3082449006448899,0.9187060478199719,0.018591867273284435,0.043057300222243695,8.698158810002496,239.71767115592957,0.0,0.0,0.0
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,1,"[12, 19, 13, 1, 17, 5, 10, 15]",0.4517814701529028,0.8149770596037591,0.7047317214310169,0.7046413502109705,0.036777345548133916,0.05964006204611155,8.28538808299345,8.28559684753418,240.27625440681004,192.22100352544805,288.331505288172
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,2,"[11, 15, 1, 14, 6, 19, 0, 3]",0.5108610188627927,0.8344572222381723,0.3207986804523638,0.8652601969057665,0.05236372055826788,0.06075305182465293,8.075641647999873,16.362110376358032,229.87662225908136,183.9012978072651,275.8519467108976
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,3,"[2, 0, 11, 19, 14, 9, 10, 1]",0.3811857004199418,0.8731369444516099,0.3168271833232471,0.8627285513361462,0.003237714547970394,0.025138663658370364,8.307042490996537,24.67003035545349,222.9957751337111,178.3966201069689,267.5949301604533
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,4,"[13, 8, 9, 7, 5, 6, 0, 4]",0.22934499213608384,0.9157975319733116,0.2610400210001639,0.8919831223628693,0.029648533633069518,0.0459818984120849,7.7848627060011495,32.45579385757446,211.39081803818274,208.076619725005,215.56084380984976
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,5,"[15, 4, 2, 5, 0, 14, 13, 6]",0.29007421588430804,0.9072174622511888,0.24333982276065008,0.8939521800281294,0.047406324415905976,0.06895996392566109,7.760910098004388,40.21758460998535,200.64666870251838,194.62156765002874,207.13470207483624
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,6,"[5, 1, 14, 7, 19, 2, 0, 15]",0.40815038937671366,0.8911661607325985,1.6352879671113831,0.5808720112517581,0.019065243469263526,0.036291981010129495,7.413256749001448,47.684399127960205,188.59395715154395,186.40555800008588,197.59083538188133
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,7,"[17, 9, 4, 18, 15, 0, 8, 12]",0.9970032885752077,0.8558739309751497,1.0869208670088224,0.7580872011251758,0.00426759976970148,0.000534673237349792,7.467369296005927,55.15292429924011,177.99494127869812,175.12521303111862,188.15184190642321
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,8,"[18, 2, 9, 15, 0, 17, 5, 12]",1.1931758717996133,0.8575807413829472,2.608059231724058,0.5175808720112518,0.0,0.0,6.876692204998108,62.03055667877197,166.2845240904082,163.98450550360576,178.81772164846188
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,9,"[8, 3, 1, 4, 12, 7, 9, 5]",1.701556007132512,0.8170867181169393,2.196931336607252,0.6677918424753868,0.011981776734075189,0.016465358971881394,6.855062551010633,68.8864758014679,155.95442607677958,155.6783917290304,169.58847460799734
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,10,"[15, 18, 6, 11, 19, 7, 10, 3]",1.912393444380426,0.7745767848109644,3.2437276669910977,0.5175808720112518,0.0,0.0,7.074839530992904,75.96218967437744,146.77295918510242,143.1888767099008,160.05893825000385
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,11,"[7, 16, 0, 18, 11, 13, 15, 19]",2.5264004082067935,0.673534070925186,0.6804298130529267,0.5232067510548524,0.016892797124291037,0.034096692111959315,9.15441028799978,85.15661358833313,147.98688507478667,137.63691465994634,155.42978244443657
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,12,"[18, 4, 3, 2, 19, 16, 14, 9]",0.8171289239966305,0.8192097005320103,0.47104123341185705,0.8039381153305204,0.02998656133760036,0.04814635874641676,9.233320333005395,94.39120221138,145.67796841397728,131.91574400098762,149.23443032989599
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,13,"[1, 3, 7, 12, 9, 4, 0, 18]",0.41526440533525266,0.8796707933719776,0.5423200518957206,0.6770745428973277,0.005956020671905704,0.018004960221599475,9.131264647003263,103.52350234985352,140.86153369783148,126.02536473302462,141.21972234694113
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,14,"[14, 7, 15, 2, 8, 3, 9, 18]",0.2919225742091111,0.8748833032119057,0.792205314551081,0.5268635724331927,0.002286839866932509,0.0050559355096477,7.204885999002727,110.72949981689453,128.16402578325815,116.11165898403851,132.82606222393224
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,15,"[6, 7, 3, 8, 13, 11, 17, 12]",0.730957044260521,0.7071187300461472,0.42386105709842276,0.7614627285513361,0.03514079678351523,0.05820852256256642,7.141721053994843,117.87243485450745,117.04356651505793,107.59955289748177,124.4432293049249
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,16,"[0, 12, 2, 19, 6, 1, 14, 5]",0.4788806796204003,0.7073722649362976,0.31506278844816343,0.8947960618846694,0.008206446985301263,0.012039810609720744,7.079227456997614,125.00577068328857,106.44370321936626,99.7653671664375,116.0712235899191
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,17,"[1, 18, 2, 15, 7, 12, 3, 19]",0.2715852392652095,0.8854958134245148,0.6434766298958233,0.5589310829817159,0.017837831895799523,0.0374083409715857,6.875794795996626,131.88240242004395,96.29546576725788,92.02995694096899,107.71004507891485
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,18,"[8, 18, 9, 15, 12, 14, 7, 11]",0.6442209574503246,0.7931954727807944,0.6516722414110389,0.5969057665260197,0.005697347032157976,0.007404698112764119,6.755318646988599,138.63874292373657,87.2124448181793,84.91123814992898,98.79541769094067
13,r013__A1_only__split_dirichlet_0_5__opt_sgd__attr_race_bin__seed_42,attack_only,A1_only,A1,none,dirichlet_0_5,sgd,race_bin,42,19,"[7, 5, 1, 4, 9, 0, 8, 19]",0.4813681404803586,0.8044287982433067,0.4152408114501408,0.7777777777777778,0.03150837305616894,0.04567913163912779,8.27260384899273,146.91223645210266,82.52622924434097,77.84736843394785,91.06895562592399
